#NUM_EXPEDIENTE_PETICAO,DESC_FILA_ANALISE,DESC_SUB_FILA_LISTA_ANALISE,DESC_GRUPO_ETAPA_CICLO_ANALISE,TEMPO
515239059,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,7
515299052,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,15
515299052,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Exigência,31
515299052,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,0
515299052,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,45
515299052,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,21
515299052,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0
515299052,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,0
515299052,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,7
516023135,EQUIVALÊNCIA TERAPÊUTICA,Estudos de Equivalência Terapêutica,Fila de Análise,231
517181204,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,0
518256055,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,197
518256055,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,6
518256055,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,38
518256055,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
518256055,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,22
518256055,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,154
518256055,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
518256055,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,10
518771051,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,320
518771051,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,569
518771051,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,33
518771051,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
518771051,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,7
518771051,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
518771051,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2
518771051,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,91
518771051,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
518771051,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,34
518771051,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,16
518771051,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
518771051,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,5
518873053,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,73
518873053,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,55
518873053,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,35
518873053,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
518873053,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,13
518873053,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,25
518873053,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
518873053,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,7
518898059,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,77
518898059,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,6
518898059,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,34
518898059,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
518898059,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,4
518898059,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,38
518898059,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
518898059,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
518898059,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,8
519062052,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,62
519062052,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,1
519062052,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,0
519062052,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,112
519062052,RENOVAÇÃO,"Genéricos, Novos e Similares",Sobrestado Externo,225
519062052,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,22
519062052,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
519062052,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
519062052,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,17
521257050,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,167
521257050,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,31
521257050,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
521257050,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,56
521257050,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,6
521257050,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
521257050,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
521257050,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,11
521734052,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,509
521734052,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,354
521734052,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,91
521734052,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
521734052,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,18
521734052,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
521734052,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,6
525762050,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,55
525762050,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,361
525762050,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0
525762050,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,17
527765095,REGISTRO,Genéricos e Similares,Fila de Análise,350
527765095,REGISTRO,Genéricos e Similares,Análise em Andamento,43
527765095,REGISTRO,Genéricos e Similares,Finalização,32
528107095,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,624
528107095,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,1
528107095,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,31
533014069,REGISTRO,Genéricos e Similares,Fila de Análise,13
533014069,REGISTRO,Genéricos e Similares,Análise em Andamento,100
533014069,REGISTRO,Genéricos e Similares,Exigência,189
533014069,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,0
533014069,REGISTRO,Genéricos e Similares,Análise em Andamento,61
533014069,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,0
533014069,REGISTRO,Genéricos e Similares,Análise em Andamento,1
533014069,REGISTRO,Genéricos e Similares,Exigência,0
533014069,REGISTRO,Genéricos e Similares,Análise em Andamento,154
533014069,REGISTRO,Genéricos e Similares,Sobrestado Externo,428
533014069,REGISTRO,Genéricos e Similares,Análise em Andamento,0
533014069,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,0
533014069,REGISTRO,Genéricos e Similares,Análise em Andamento,25
533014069,REGISTRO,Genéricos e Similares,Finalização,13
536023104,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,218
536023104,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,811
536023104,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,7
536023104,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
536023104,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,20
540853209,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,0
542500190,REGISTRO,Clones,Fila de Análise,40
542500190,REGISTRO,Clones,Análise em Andamento,4
542500190,REGISTRO,Clones,Exigência,4
542500190,REGISTRO,Clones,Análise de Cumprimento de Exigência,35
542500190,REGISTRO,Clones,Finalização,1
542500190,REGISTRO,Clones,Análise em Andamento,0
542500190,REGISTRO,Clones,Finalização,5
546431215,REGISTRO,Fitoterápicos,Fila de Análise,92
546431215,REGISTRO,Fitoterápicos,Análise em Andamento,8
546431215,REGISTRO,Fitoterápicos,Exigência,104
546431215,REGISTRO,Fitoterápicos,Análise de Cumprimento de Exigência,8
546431215,REGISTRO,Fitoterápicos,Análise em Andamento,5
546431215,REGISTRO,Fitoterápicos,Finalização,13
546565066,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,176
546565066,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,74
546565066,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,0
546565066,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,114
546565066,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
546565066,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,5
546565066,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,35
546565066,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
546565066,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,10
546565066,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2
546565066,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
546565066,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,5
553345057,RENOVAÇÃO,Fitoterápicos,Fila de Análise,14
553345057,RENOVAÇÃO,Fitoterápicos,Análise em Andamento,93
553345057,RENOVAÇÃO,Fitoterápicos,Exigência,91
553345057,RENOVAÇÃO,Fitoterápicos,Análise de Cumprimento de Exigência,0
553345057,RENOVAÇÃO,Fitoterápicos,Análise em Andamento,32
553345057,RENOVAÇÃO,Fitoterápicos,Finalização,3
553345057,RENOVAÇÃO,Fitoterápicos,Análise de Cumprimento de Exigência,0
553345057,RENOVAÇÃO,Fitoterápicos,Finalização,17
553394055,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,19
553394055,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,1
553394055,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,36
553394055,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
553394055,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,41
553394055,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
553394055,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,7
553394055,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,481
553394055,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,7
553394055,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
553394055,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
553394055,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,7
553414053,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,480
553414053,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,120
553414053,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,36
553414053,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
553414053,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,3
553414053,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,11
553414053,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
553414053,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,6
553741120,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,236
553741120,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,13
553741120,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0
553741120,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6
553762122,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,236
553762122,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,13
553762122,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0
553762122,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6
554577113,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,268
554577113,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,11
555538158,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,9
555538158,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,5
555538158,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Exigência,8
555538158,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,9
555538158,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,14
555538158,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0
555538158,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,0
555538158,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,10
555552153,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,9
555552153,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,22
555552153,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,24
561079116,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,217
561079116,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,41
561079116,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
561079116,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,5
561227076,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,8
561227076,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,1
561227076,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,17
564080066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Fila de Análise,34
564080066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Análise em Andamento,357
564080066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Exigência,29
564080066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Análise de Cumprimento de Exigência,0
564080066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Análise em Andamento,64
564080066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Análise de Cumprimento de Exigência,0
564080066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Análise em Andamento,1
564080066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Exigência,28
564080066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Análise de Cumprimento de Exigência,0
564080066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Análise em Andamento,28
564080066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Análise de Cumprimento de Exigência,0
564080066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Finalização,5
566879054,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,48
566879054,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,6
566879054,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Exigência,34
566879054,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise de Cumprimento de Exigência,0
566879054,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,4
566879054,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,38
566879054,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0
566879054,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise de Cumprimento de Exigência,0
566879054,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,8
567266050,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,48
567266050,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,6
567266050,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Exigência,34
567266050,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,0
567266050,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,4
567266050,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,38
567266050,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0
567266050,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,0
567266050,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,8
572434061,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,122
572434061,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,403
572434061,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6
572720121,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,427
572720121,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,14
572720121,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,20
574079117,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,14
574079117,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,7
574079117,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0
574079117,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,6
576728188,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,274
576784189,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,274
578029052,PÓS-REGISTRO,Específicos - Menor complexidade,Fila de Análise,521
578029052,PÓS-REGISTRO,Específicos - Menor complexidade,Análise em Andamento,22
578029052,PÓS-REGISTRO,Específicos - Menor complexidade,Exigência,16
578029052,PÓS-REGISTRO,Específicos - Menor complexidade,Análise de Cumprimento de Exigência,0
578029052,PÓS-REGISTRO,Específicos - Menor complexidade,Análise em Andamento,22
578029052,PÓS-REGISTRO,Específicos - Menor complexidade,Finalização,17
578029052,PÓS-REGISTRO,Específicos - Menor complexidade,Análise de Cumprimento de Exigência,0
578029052,PÓS-REGISTRO,Específicos - Menor complexidade,Finalização,7
579575213,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Fila de Análise,212
579575213,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Finalização,0
580701178,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,236
583427069,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,4
583427069,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,490
583427069,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,3
586346125,PÓS-REGISTRO,Específicos - Menor complexidade,Fila de Análise,63
586346125,PÓS-REGISTRO,Específicos - Menor complexidade,Finalização,39
586346125,PÓS-REGISTRO,Específicos - Menor complexidade,Análise em Andamento,0
586346125,PÓS-REGISTRO,Específicos - Menor complexidade,Finalização,20
586354126,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,55
586354126,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,19
586354126,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0
586354126,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,13
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,426
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,92
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,91
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,19
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,5
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,87
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,194
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,87
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,4
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,29
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,21
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,5
593013128,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,426
600824191,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Fila de Análise,331
601615064,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,30
601615064,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,700
601615064,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,19
601690151,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,243
601743196,REGISTRO,Genéricos e Similares,Fila de Análise,408
601743196,REGISTRO,Genéricos e Similares,Análise em Andamento,29
601743196,REGISTRO,Genéricos e Similares,Exigência,116
601743196,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,53
601743196,REGISTRO,Genéricos e Similares,Análise em Andamento,9
601743196,REGISTRO,Genéricos e Similares,Exigência,108
601743196,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,117
601743196,REGISTRO,Genéricos e Similares,Finalização,8
601962195,REGISTRO,Genéricos e Similares,Fila de Análise,471
601962195,REGISTRO,Genéricos e Similares,Análise em Andamento,50
601962195,REGISTRO,Genéricos e Similares,Exigência,75
601962195,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,139
601962195,REGISTRO,Genéricos e Similares,Finalização,6
604413191,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Fila de Análise,500
604413191,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Análise em Andamento,11
604413191,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Finalização,0
604423199,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Fila de Análise,800
604423199,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Finalização,0
605913209,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Fila de Análise,97
605913209,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Finalização,0
609816089,REGISTRO,Genéricos e Similares,Fila de Análise,155
609816089,REGISTRO,Genéricos e Similares,Análise em Andamento,8
609816089,REGISTRO,Genéricos e Similares,Exigência,82
609816089,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,2
609816089,REGISTRO,Genéricos e Similares,Análise em Andamento,17
609816089,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,1
609816089,REGISTRO,Genéricos e Similares,Análise em Andamento,8
609816089,REGISTRO,Genéricos e Similares,Exigência,26
609816089,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,2
609816089,REGISTRO,Genéricos e Similares,Análise em Andamento,12
609816089,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,53
609816089,REGISTRO,Genéricos e Similares,Análise em Andamento,0
609816089,REGISTRO,Genéricos e Similares,Exigência,19
609816089,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,0
609816089,REGISTRO,Genéricos e Similares,Análise em Andamento,2
609816089,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,3
609816089,REGISTRO,Genéricos e Similares,Finalização,21
610195070,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,10
610195070,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,64
610195070,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,10
610548093,REGISTRO,Genéricos e Similares,Fila de Análise,11
610548093,REGISTRO,Genéricos e Similares,Análise em Andamento,15
610548093,REGISTRO,Genéricos e Similares,Exigência,23
610548093,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,20
610548093,REGISTRO,Genéricos e Similares,Finalização,11
612511125,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,415
614843193,REGISTRO,Genéricos e Similares,Fila de Análise,398
614843193,REGISTRO,Genéricos e Similares,Análise em Andamento,26
614843193,REGISTRO,Genéricos e Similares,Exigência,106
614843193,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,56
614843193,REGISTRO,Genéricos e Similares,Análise em Andamento,167
614843193,REGISTRO,Genéricos e Similares,Finalização,6
616113148,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,1249
616113148,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,4
616113148,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Exigência,37
616113148,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,29
616113148,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,11
616113148,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0
616113148,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6
616591085,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,505
617986140,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,1249
617986140,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,4
617986140,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Exigência,37
617986140,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,22
