idProduto,numeroRegistro,nomeProduto,expediente,razaoSocial,cnpj,numeroTransacao,data,numProcesso,idBulaPacienteProtegido,idBulaProfissionalProtegido,dataAtualizacao,numero_registro
1018494.0,183260141,norfloxacino,3110548216,SANOFI MEDLEY FARMACÊUTICA LTDA.,10588595001092,6978682021,2021-08-09T10:25:41.000-0300,25351680286201415,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDgyMDk3OSIsIm5iZiI6MTcwNjI3ODkwNiwiZXhwIjoxNzA2Mjc5MjA2fQ.yMf86cB_-nSVh59Jw_r45dBViz0CEfCg8jsqVY02u24EegUV_3wzNDr1C2EguBlX0AYQgq1YuL3zARSnLfTb1g,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDgyMDk4MCIsIm5iZiI6MTcwNjI3ODkwNiwiZXhwIjoxNzA2Mjc5MjA2fQ.K3g4wbFSXO2O4dPdKlWNjS24whE8_yhMIT8zf1vbKKRcXn1f-nBkrULayi3nDu8MgvQr4xjBIedV9BOKHyAPGg,2024-01-26T08:00:05.000-0300,183260141
1018494.0,183260141,norfloxacino,3110548216,SANOFI MEDLEY FARMACÊUTICA LTDA.,10588595001092,6978682021,2021-08-09T10:25:41.000-0300,25351680286201415,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDgyMDk3OSIsIm5iZiI6MTcwNjI3ODg4MiwiZXhwIjoxNzA2Mjc5MTgyfQ.U2WL5SbmrjVtgHnDW_RHslt_OYhm07SdyX7TI950fuMXrWtqBj8pR-sXbAk0wjd5zWtkk_IXzG-ay2qj5y-oOg,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDgyMDk4MCIsIm5iZiI6MTcwNjI3ODg4MiwiZXhwIjoxNzA2Mjc5MTgyfQ.RGJA2Yo1YhEA-iXi25R1oY8SmKmZ6jOT4I3dXH10N0SBuotM3IxAqR3Y0qC-scz27aXG4gIm6nu-3l1y-5yKoQ,2024-01-26T08:00:05.000-0300,183260141
631684.0,170560047,FLANAX,1555264211,BAYER S.A.,18459628000115,3447162021,2021-04-23T11:01:21.000-0300,25351360028200567,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDExOTIzMSIsIm5iZiI6MTcwNjI3ODg3MiwiZXhwIjoxNzA2Mjc5MTcyfQ.BrvRSJjSEawZI7n6r5ObTG41igB6fWBF993oOxABaglB23uhuTWGfPs59sRSSkzUmlflgpGtJRpwZ84YsmTMEQ,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDExOTQzOSIsIm5iZiI6MTcwNjI3ODg3MiwiZXhwIjoxNzA2Mjc5MTcyfQ.fB17vTxUG8VUhurCnj7vWdwwFsoJYXjLkfu8i1Ggksi9doQrQWFhn7attomAZabF2xWfiBpci6e2qau0sn0MNg,2024-01-26T08:00:05.000-0300,170560047
2746.0,105730050,SORINE,0718691237,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,6700612023,2023-07-12T16:13:31.000-0300,2599100536880,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMDM2NDI4NiIsIm5iZiI6MTcwNjI3ODkxMCwiZXhwIjoxNzA2Mjc5MjEwfQ.PimfTKm6IROFuu65rgi3ild_wEMLJTK5SoG8eb11ZW9w0qi_CWYaYy7oD4qu42NMVZCztRQhXAzDIfRlF2rpMw,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMDM2NDI4NyIsIm5iZiI6MTcwNjI3ODkxMCwiZXhwIjoxNzA2Mjc5MjEwfQ.biq4l5wbULDAa0slv_F44UYewuRTHjzm3JX01wrPWkZbQze1D7wOdcCb7YdhaF3JQWzDGFUDfcy6NHDFbvZ9pQ,2024-01-26T08:00:05.000-0300,105730050
2781424.0,109740346,LIVALO,5056299227,BIOLAB SANUS FARMACÊUTICA LTDA,49475833000106,11752472022,2022-12-15T15:45:23.000-0300,25351373964202158,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxODM5MzYzMyIsIm5iZiI6MTcwNjI3ODg4MywiZXhwIjoxNzA2Mjc5MTgzfQ.j07Nvc7xRRPcDeSfvpQ15Wkcq3ZGz5I4hki0FQ8oVvkX-W7FFS8DMYIBkEMh9ndMvoBuCZeXsJpETyjHdLKn3A,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxODM5MzYzNCIsIm5iZiI6MTcwNjI3ODg4MywiZXhwIjoxNzA2Mjc5MTgzfQ.0mLVi78v1sWwE1yRvJ5NzoGlR2y_YnVRHM7Xs9zSNoZWEucaBhmb1QJIkl1DrnPsydidPgO-IB1dFO7e1si6Vw,2024-01-26T08:00:05.000-0300,109740346
986057.0,100290189,METICORTEN,0997333235,ORGANON FARMACÊUTICA LTDA.,45987013000134,9152452023,2023-09-19T22:25:17.000-0300,25351302319201401,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMTA1NDIwOSIsIm5iZiI6MTcwNjI3ODg4NSwiZXhwIjoxNzA2Mjc5MTg1fQ._tw1hw-1dDtfSHYDkVCp7wHX4gX442VqI86Tou5NnJ6f_HMz5PeZs0PGrreuQdIn5bTWmjVuPr4xvGKcpQr5tw,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMTA1NDIxMCIsIm5iZiI6MTcwNjI3ODg4NSwiZXhwIjoxNzA2Mjc5MTg1fQ.2tyzPNkROJxTWxaKec16i5ka1SJngH3Jf1ctguBB3FdEbAvws8mdY5yI2pFWbA_E7gnMqTBcY9g3zGByvIQkFg,2024-01-26T08:00:05.000-0300,100290189
137633.0,103920147,AMPRAX,1919847217,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,30222814000131,4289852021,2021-05-18T15:35:39.000-0300,253510312080068,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDI3NTU1MiIsIm5iZiI6MTcwNjI3ODg4NCwiZXhwIjoxNzA2Mjc5MTg0fQ.frC4-UEqFC5vm5rF1N-96KmZUK3G9I117j2bd-F18SIQoENayMopr47BBcf96N4jdSNzCPVMqIGL0cJ-_ze2qg,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDI3NTU3NiIsIm5iZiI6MTcwNjI3ODg4NCwiZXhwIjoxNzA2Mjc5MTg0fQ.jYyEPXb_IUnRju-ycAZ1o4ENzurgsu73LywM61tnceylewxm0Q9-x1AqCpMrbYfSa9JBRtig4xKzW1Np0HT6-A,2024-01-26T08:00:05.000-0300,103920147
345327.0,101070198,PSOREX,0789334232,GLAXOSMITHKLINE BRASIL LTDA,33247743000110,7308512023,2023-07-28T13:15:17.000-0300,25351062964200343,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMDU0MTI0OSIsIm5iZiI6MTcwNjI3ODg3NSwiZXhwIjoxNzA2Mjc5MTc1fQ.ElOYXxkocOvsacbkgVFpvTd9TzvMu_ts6YlGNjpPpSEGsV10QxlwUtpsema5VB5LI9H8JoniZetW2oym4uN3VQ,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMDU0MTI1MCIsIm5iZiI6MTcwNjI3ODg3NSwiZXhwIjoxNzA2Mjc5MTc1fQ.8mUHCju7I-hpWNK7SZqjNGsnjAAU8lGF0NvLnIW346dy_vFIV_ONQpEKETSjtafifSHCyy48ViNAcMsCGB76bw,2024-01-26T08:00:05.000-0300,101070198
103.0,112360031,RISPERDAL,0802730230,JANSSEN-CILAG FARMACÊUTICA LTDA,51780468000187,7438932023,2023-08-01T18:20:54.000-0300,250000144809272,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMDU3OTAxOSIsIm5iZiI6MTcwNjI3ODg4MSwiZXhwIjoxNzA2Mjc5MTgxfQ.PqIqRPy1sHZIAr9DhknIiaFs1lL9JlCvZ_MpHUnHRoTl9NEwcnN5aNrWnUdp0J7-RWnjoOEnkoUpk889jMCs0g,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMDU3OTAyMCIsIm5iZiI6MTcwNjI3ODg4MSwiZXhwIjoxNzA2Mjc5MTgxfQ.QTCIlLMMAweyX87Uvs_MF7pdJ1BWoSLbHhylaZH0o3zcm7Nd346235rULpPcAPOouMCBiOV-whDLQBBKfDKHrw,2024-01-26T08:00:05.000-0300,112360031
103.0,112360031,RISPERDAL,0802730230,JANSSEN-CILAG FARMACÊUTICA LTDA,51780468000187,7438932023,2023-08-01T18:20:54.000-0300,250000144809272,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMDU3OTAxOSIsIm5iZiI6MTcwNjI3ODg4NSwiZXhwIjoxNzA2Mjc5MTg1fQ.zAb-hjQESsRZdAlUnnxQjzi-aoeeYkG2xta-RSZrPWIVS0N2KOMNikdWU9ZH25dy-L-ls25ZJAhNBsPAKxCgcA,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMDU3OTAyMCIsIm5iZiI6MTcwNjI3ODg4NSwiZXhwIjoxNzA2Mjc5MTg1fQ.303McRkctDC6pncduCoxwPfvSTe1pH1QS0TG4FVzSqWhRBXcp6cV4O6RGuEafj_s6fGIGySa6p1TSSmjcoNOOA,2024-01-26T08:00:05.000-0300,112360031
636154.0,170560048,Xarelto,1313586234,BAYER S.A.,18459628000115,11425342023,2023-11-23T20:39:25.000-0300,25351040441200851,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMTY4MjYwMyIsIm5iZiI6MTcwNjI3ODg5MCwiZXhwIjoxNzA2Mjc5MTkwfQ.Wc9QwGA2U3t8X-KcnGbwbFTAQmH0tz6DmS-YkUuDkISmjbyEnJBnszv52E72hDcLyL9Jwiq4UyBahNiHPpF9ag,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMTY4MjYwNCIsIm5iZiI6MTcwNjI3ODg5MCwiZXhwIjoxNzA2Mjc5MTkwfQ.W8m07bQNJesfd4b6NV0Ujc28T4p8ZjzzlltfL4tUWGEDvlXJTWoWrJY2boXD60-qHJcT5o3ipHZTK35OSzLxPw,2024-01-26T08:00:05.000-0300,170560048
356565.0,105730301,NISULID,2538914221,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,3798902022,2022-04-26T16:04:58.000-0300,25351067204200322,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNjUwNjk3OCIsIm5iZiI6MTcwNjI3ODg5MSwiZXhwIjoxNzA2Mjc5MTkxfQ.MQ4vciMGZ2hRDQcIToZJwdQvy7-EH1z_jwIgyFdOkDrnmAGPh6e_xhQPQMSg3Je-O9TLpKWjYsZ0tlAQwe24iQ,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNjUwNjk3OSIsIm5iZiI6MTcwNjI3ODg5MSwiZXhwIjoxNzA2Mjc5MTkxfQ.OEuG26YtdxXZnZnMClgfcEsvVTiZB3TtqbVvqm3EfLMTSLsDlvOg4Q_ypHz5eLbsvRTh_setjpD5Yi1dmKb8qg,2024-01-26T08:00:05.000-0300,105730301
356565.0,105730301,NISULID,2538914221,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,3798902022,2022-04-26T16:04:58.000-0300,25351067204200322,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNjUwNjk3OCIsIm5iZiI6MTcwNjI3ODg3OSwiZXhwIjoxNzA2Mjc5MTc5fQ.ulBapN8wcMUD-X4FpciApKJAP7hNdv7a_4BhIiut8tB5sVy7Cf00HC09-ibTAuFHB5wXaVJS7Ya5lvgX8PCgYg,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNjUwNjk3OSIsIm5iZiI6MTcwNjI3ODg3OSwiZXhwIjoxNzA2Mjc5MTc5fQ.z94NZPF8h8OtRpGpQv6tn6altdfF_R9SiGpCrKtfYIJS5ImwBjCESR4c_bVK60eFQnTNafsJ9kJ6GHAp94H1iA,2024-01-26T08:00:05.000-0300,105730301
1386762.0,183260440,SECNIDAL,2466304210,SANOFI MEDLEY FARMACÊUTICA LTDA.,10588595001092,5552852021,2021-06-25T11:33:05.000-0300,25351627550201930,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDUzNDYxMiIsIm5iZiI6MTcwNjI3ODkwOSwiZXhwIjoxNzA2Mjc5MjA5fQ.EAbz99056Ac915P1OLcFOS1irVnqgqOk0Y08DI0meypa_rVSlTraXosJNfhPkZo_t90OaFqWQLV7m-AJ6lu0Mw,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDUzNDYxMyIsIm5iZiI6MTcwNjI3ODkwOSwiZXhwIjoxNzA2Mjc5MjA5fQ.JEOvd-5YRPeeO-R9XMSuF3Rswrh_YOHm2ZTZDiCzc63IyHYIZ-W4lkTXKN_U2lxbpU0EMhZStfQoJDIsLVn-KA,2024-01-26T08:00:05.000-0300,183260440
1386762.0,183260440,SECNIDAL,2466304210,SANOFI MEDLEY FARMACÊUTICA LTDA.,10588595001092,5552852021,2021-06-25T11:33:05.000-0300,25351627550201930,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDUzNDYxMiIsIm5iZiI6MTcwNjI3ODg4OSwiZXhwIjoxNzA2Mjc5MTg5fQ.HtrR-6keMB3RuwQ7AEhNgbQI8DnjzvVCyGg8IQ_h3DjMyasHps2IeZGcQyhe6FpoBpZ7WlxDQ4KWwsa3qOCAEw,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDUzNDYxMyIsIm5iZiI6MTcwNjI3ODg4OSwiZXhwIjoxNzA2Mjc5MTg5fQ.bcYgzK1xHNW3e0i2dz-RroRhKuLVBlZ8Oih6QyFD21cpkH78LcldZYzRFda9vQ12flbd5glPgrZ-QPW7daSwcg,2024-01-26T08:00:05.000-0300,183260440
7407.0,100470270,SINVASTACOR,1059787237,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,61286647000116,9715902023,2023-10-05T07:31:58.000-0300,253510062440020,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMTIxMzIyMSIsIm5iZiI6MTcwNjI3ODg5MSwiZXhwIjoxNzA2Mjc5MTkxfQ.NIbpp0PTfNrogn3B0svzxdrHtwWT4my1tDoXaY6KjKvRpoF1XnSZEqYo3qDHVv9AQgf63_zcurVAh6Sfj44yQw,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMTIxMzIyMiIsIm5iZiI6MTcwNjI3ODg5MSwiZXhwIjoxNzA2Mjc5MTkxfQ.kaz0S6tj6FR0MVOiAYCJVsRp_Xgi3H0SbmQeiw-IZ30aIacot3vhpQ0VGnuFVH0_TM6UQe3gZjzz3lwIB_fXPA,2024-01-26T08:00:05.000-0300,100470270
7407.0,100470270,SINVASTACOR,1059787237,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,61286647000116,9715902023,2023-10-05T07:31:58.000-0300,253510062440020,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMTIxMzIyMSIsIm5iZiI6MTcwNjI3ODg5MiwiZXhwIjoxNzA2Mjc5MTkyfQ.l31fCW23xIDuLDKp495-h_o-05z-qA5hUxn23P61JldsO5Nm3rT2irpE52IuTMgn_QfGya-rKQVrEphU2-T9NA,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMTIxMzIyMiIsIm5iZiI6MTcwNjI3ODg5MiwiZXhwIjoxNzA2Mjc5MTkyfQ.3z33D8ryWXal2uP06-HlbvYAASTfrBEoC0cY6ywDb5N7izq9Dtz1KX24PZuIzHcwUMlTHYFLjIzi6rBzKv6pUA,2024-01-26T08:00:05.000-0300,100470270
7407.0,100470270,SINVASTACOR,1059787237,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,61286647000116,9715902023,2023-10-05T07:31:58.000-0300,253510062440020,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMTIxMzIyMSIsIm5iZiI6MTcwNjI3ODg5MiwiZXhwIjoxNzA2Mjc5MTkyfQ.l31fCW23xIDuLDKp495-h_o-05z-qA5hUxn23P61JldsO5Nm3rT2irpE52IuTMgn_QfGya-rKQVrEphU2-T9NA,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMTIxMzIyMiIsIm5iZiI6MTcwNjI3ODg5MiwiZXhwIjoxNzA2Mjc5MTkyfQ.3z33D8ryWXal2uP06-HlbvYAASTfrBEoC0cY6ywDb5N7izq9Dtz1KX24PZuIzHcwUMlTHYFLjIzi6rBzKv6pUA,2024-01-26T08:00:05.000-0300,100470270
1330248.0,183260357,MUCOSOLVAN,3353490200,SANOFI MEDLEY FARMACÊUTICA LTDA.,10588595001092,7828602020,2020-09-30T16:36:03.000-0300,25351190493201920,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxMjk4NzkzMSIsIm5iZiI6MTcwNjI3ODg5MiwiZXhwIjoxNzA2Mjc5MTkyfQ.jR_bsdtKlGtqe1E47_dZ_AYUXPA9MC8fp3SOmbKaHQoFaEs1kWieikvsYYcGriO1tDnwovr1bJnUGkt3WTQeUQ,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxMjk4ODA0NiIsIm5iZiI6MTcwNjI3ODg5MiwiZXhwIjoxNzA2Mjc5MTkyfQ.I2gqDQLK2RyvTcyH1s5U1D3cPwk0k17u8UGRsZ5Wx1PgmBO6XPcN15ctTXw8499yt1ow1FI7jsTN9Re3nUYC0g,2024-01-26T08:00:05.000-0300,183260357
2010209.0,178170904,NEBACETIN,2402233214,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,61082426000207,5388292021,2021-06-21T16:06:02.000-0300,25351110139202144,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDQ5NzA1MSIsIm5iZiI6MTcwNjI3ODg5NCwiZXhwIjoxNzA2Mjc5MTk0fQ.Aq680ZG7aNlOfC85bJUkHZ8OufHiXWEwQmo5ax41oQlG22gVTaOQP_rcL0P-331HqUE88f8jNnmVN3WX_wuTEw,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDQ5NzA1MiIsIm5iZiI6MTcwNjI3ODg5NCwiZXhwIjoxNzA2Mjc5MTk0fQ.B6_3Kr_tNzlcW3UTd6yZgCrb2RMTx1ljV5RlInP-zNfzHi9Cn-ljRgUShxbJ7GcnwsxR6oLJW6ji8S-tqIwCYg,2024-01-26T08:00:05.000-0300,178170904
1154942.0,121100359,ZITROMAX,0292551231,PFIZER BRASIL LTDA,61072393000133,2657272023,2023-03-23T10:42:47.000-0300,25351099763201724,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxOTI2NTg0NCIsIm5iZiI6MTcwNjI3ODg4NiwiZXhwIjoxNzA2Mjc5MTg2fQ.g2Gg3lSn0UqS2sGqMkQr8XydNccNmvMH-oASF50mTlm7QwMECmpApiXzVXmMjwACv7yt8esfejUWZsYVSIA8JA,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxOTI2NTg0NSIsIm5iZiI6MTcwNjI3ODg4NiwiZXhwIjoxNzA2Mjc5MTg2fQ.wqM5ItojOSBweucFSg9ouEitgzQmYPmungWb-KssDeHJ2bgXDI_EN6DPYfZ7mDgeNAnqtxsZ-KwtJ7hMp_875A,2024-01-26T08:00:05.000-0300,121100359
