#NUM_EXPEDIENTE_PETICAO,DESC_FILA_ANALISE,DESC_SUB_FILA_LISTA_ANALISE,DESC_GRUPO_ETAPA_CICLO_ANALISE,TEMPO
579575213,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Fila de Análise,212.0
579575213,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Finalização,0.0
580701178,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,236.0
586346125,PÓS-REGISTRO,Específicos - Menor complexidade,Fila de Análise,63.0
586346125,PÓS-REGISTRO,Específicos - Menor complexidade,Finalização,39.0
586346125,PÓS-REGISTRO,Específicos - Menor complexidade,Análise em Andamento,0.0
586346125,PÓS-REGISTRO,Específicos - Menor complexidade,Finalização,20.0
586354126,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,55.0
586354126,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,19.0
586354126,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
586354126,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,13.0
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,426.0
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,92.0
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,91.0
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,19.0
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,5.0
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,87.0
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,194.0
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,87.0
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0.0
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,4.0
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,29.0
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0.0
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,21.0
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0.0
592988121,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,5.0
593013128,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,426.0
600824191,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Fila de Análise,331.0
601690151,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,243.0
601743196,REGISTRO,Genéricos e Similares,Fila de Análise,408.0
601743196,REGISTRO,Genéricos e Similares,Análise em Andamento,29.0
601743196,REGISTRO,Genéricos e Similares,Exigência,116.0
601743196,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,53.0
601743196,REGISTRO,Genéricos e Similares,Análise em Andamento,9.0
601743196,REGISTRO,Genéricos e Similares,Exigência,108.0
601743196,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,117.0
601743196,REGISTRO,Genéricos e Similares,Finalização,8.0
601962195,REGISTRO,Genéricos e Similares,Fila de Análise,471.0
601962195,REGISTRO,Genéricos e Similares,Análise em Andamento,50.0
601962195,REGISTRO,Genéricos e Similares,Exigência,75.0
601962195,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,139.0
601962195,REGISTRO,Genéricos e Similares,Finalização,6.0
604413191,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Fila de Análise,500.0
604413191,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Análise em Andamento,11.0
604413191,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Finalização,0.0
604423199,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Fila de Análise,800.0
604423199,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Finalização,0.0
605913209,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Fila de Análise,97.0
605913209,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Finalização,0.0
612511125,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,415.0
614843193,REGISTRO,Genéricos e Similares,Fila de Análise,398.0
614843193,REGISTRO,Genéricos e Similares,Análise em Andamento,26.0
614843193,REGISTRO,Genéricos e Similares,Exigência,106.0
614843193,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,56.0
614843193,REGISTRO,Genéricos e Similares,Análise em Andamento,167.0
614843193,REGISTRO,Genéricos e Similares,Finalização,6.0
616113148,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,1249.0
616113148,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,4.0
616113148,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Exigência,37.0
616113148,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,29.0
616113148,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,11.0
616113148,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0.0
616113148,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
617986140,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,1249.0
617986140,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,4.0
617986140,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Exigência,37.0
617986140,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,22.0
617986140,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,18.0
617986140,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0.0
617986140,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,0.0
617986140,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
619244101,REGISTRO,Genéricos e Similares,Fila de Análise,1318.0
619244101,REGISTRO,Genéricos e Similares,Finalização,18.0
621712230,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,14.0
621712230,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,39.0
621712230,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
621712230,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,0.0
622599113,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,247.0
622599113,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,11.0
625681133,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,8.0
626066107,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,201.0
626066107,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,9.0
626066107,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
626066107,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,6.0
627324196,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Fila de Análise,695.0
627324196,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Finalização,0.0
627457119,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,246.0
635860148,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,477.0
638360142,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,475.0
639253199,REGISTRO,Clones,Fila de Análise,17.0
639253199,REGISTRO,Clones,Análise em Andamento,263.0
639253199,REGISTRO,Clones,Exigência,22.0
639253199,REGISTRO,Clones,Análise de Cumprimento de Exigência,10.0
639253199,REGISTRO,Clones,Finalização,10.0
639374118,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,42.0
639374118,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,35.0
641381141,REGISTRO,Clones,Fila de Análise,223.0
641381141,REGISTRO,Clones,Exigência,31.0
641381141,REGISTRO,Clones,Análise de Cumprimento de Exigência,11.0
641381141,REGISTRO,Clones,Análise em Andamento,0.0
641381141,REGISTRO,Clones,Análise de Cumprimento de Exigência,0.0
641381141,REGISTRO,Clones,Exigência,6.0
641381141,REGISTRO,Clones,Análise de Cumprimento de Exigência,15.0
641381141,REGISTRO,Clones,Finalização,15.0
641381141,REGISTRO,Clones,Análise em Andamento,0.0
641381141,REGISTRO,Clones,Análise de Cumprimento de Exigência,0.0
641381141,REGISTRO,Clones,Finalização,5.0
641382140,REGISTRO,Clones,Fila de Análise,154.0
641382140,REGISTRO,Clones,Exigência,28.0
641382140,REGISTRO,Clones,Análise de Cumprimento de Exigência,9.0
641382140,REGISTRO,Clones,Finalização,18.0
641382140,REGISTRO,Clones,Análise em Andamento,0.0
641382140,REGISTRO,Clones,Análise de Cumprimento de Exigência,0.0
641382140,REGISTRO,Clones,Finalização,6.0
643425118,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,22.0
643425118,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise em Andamento,36.0
643425118,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,25.0
650539122,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,742.0
650539122,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,18.0
650539122,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0.0
650539122,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,7.0
664072159,REGISTRO,Genéricos e Similares,Fila de Análise,961.0
664072159,REGISTRO,Genéricos e Similares,Análise em Andamento,23.0
664072159,REGISTRO,Genéricos e Similares,Exigência,117.0
664072159,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,141.0
664072159,REGISTRO,Genéricos e Similares,Análise em Andamento,1.0
664072159,REGISTRO,Genéricos e Similares,Exigência,168.0
664072159,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,313.0
664072159,REGISTRO,Genéricos e Similares,Finalização,5.0
667309171,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,365.0
667313179,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,365.0
667414173,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,365.0
667416170,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,365.0
676408238,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Fila de Análise,33.0
676408238,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise em Andamento,34.0
676408238,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Finalização,0.0
676410230,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Fila de Análise,51.0
676410230,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise em Andamento,24.0
676410230,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Exigência,48.0
676410230,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise de Cumprimento de Exigência,35.0
676410230,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise em Andamento,0.0
676410230,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Finalização,0.0
679310120,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,2184.0
688856139,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,357.0
688856139,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,485.0
688856139,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,33.0
688880131,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,357.0
688880131,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,485.0
688880131,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,33.0
688923139,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,357.0
688923139,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,485.0
688923139,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,33.0
695111112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,713.0
695111112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,82.0
695111112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise em Andamento,0.0
695111112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,10.0
705799127,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,378.0
711389157,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,274.0
711389157,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise em Andamento,6.0
711389157,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,0.0
713053158,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,8.0
713053158,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,49.0
713053158,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0.0
713053158,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,6.0
714235158,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,687.0
715031108,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,464.0
715031108,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,57.0
715031108,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,25.0
723899121,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,54.0
723899121,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,14.0
723899121,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
723899121,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,14.0
726612120,REGISTRO,Genéricos e Similares,Fila de Análise,1974.0
726612120,REGISTRO,Genéricos e Similares,Análise em Andamento,40.0
726612120,REGISTRO,Genéricos e Similares,Exigência,113.0
726612120,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,144.0
726612120,REGISTRO,Genéricos e Similares,Análise em Andamento,2.0
726612120,REGISTRO,Genéricos e Similares,Exigência,77.0
726612120,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,86.0
726612120,REGISTRO,Genéricos e Similares,Análise em Andamento,2.0
726612120,REGISTRO,Genéricos e Similares,Exigência,73.0
726612120,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,296.0
726612120,REGISTRO,Genéricos e Similares,Finalização,12.0
728930234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,3.0
728930234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,25.0
728930234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
728930234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,0.0
738470150,REGISTRO,Clones,Fila de Análise,30.0
738470150,REGISTRO,Clones,Análise em Andamento,10.0
738470150,REGISTRO,Clones,Exigência,119.0
738470150,REGISTRO,Clones,Análise de Cumprimento de Exigência,46.0
738470150,REGISTRO,Clones,Análise em Andamento,0.0
738470150,REGISTRO,Clones,Exigência,116.0
738470150,REGISTRO,Clones,Análise de Cumprimento de Exigência,22.0
738470150,REGISTRO,Clones,Análise em Andamento,2.0
738470150,REGISTRO,Clones,Exigência,12.0
738470150,REGISTRO,Clones,Análise de Cumprimento de Exigência,2.0
738470150,REGISTRO,Clones,Finalização,5.0
738470150,REGISTRO,Clones,Análise de Cumprimento de Exigência,0.0
738470150,REGISTRO,Clones,Finalização,5.0
744116159,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,424.0
744116159,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,15.0
744116159,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise em Andamento,0.0
744116159,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,6.0
752115104,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,504.0
752115104,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,41.0
752115104,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0.0
752115104,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,12.0
758469235,REGISTRO,Clones,Fila de Análise,17.0
758469235,REGISTRO,Clones,Análise em Andamento,9.0
758469235,REGISTRO,Clones,Exigência,15.0
758469235,REGISTRO,Clones,Análise de Cumprimento de Exigência,25.0
758469235,REGISTRO,Clones,Análise em Andamento,10.0
758469235,REGISTRO,Clones,Exigência,1.0
758469235,REGISTRO,Clones,Análise de Cumprimento de Exigência,19.0
758469235,REGISTRO,Clones,Finalização,5.0
762114131,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,2130.0
762189132,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,151.0
762189132,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,59.0
765661101,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,370.0
765661101,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,1.0
765661101,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,89.0
765661101,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,1.0
765661101,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,573.0
765661101,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,34.0
765661101,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0.0
765661101,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0.0
765661101,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,49.0
782709151,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,673.0
782709151,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Outras Etapas,1.0
786427182,REGISTRO,Fitoterápicos,Fila de Análise,248.0
786427182,REGISTRO,Fitoterápicos,Análise em Andamento,21.0
786427182,REGISTRO,Fitoterápicos,Exigência,99.0
786427182,REGISTRO,Fitoterápicos,Análise de Cumprimento de Exigência,35.0
786427182,REGISTRO,Fitoterápicos,Análise em Andamento,10.0
786427182,REGISTRO,Fitoterápicos,Exigência,102.0
786427182,REGISTRO,Fitoterápicos,Análise de Cumprimento de Exigência,16.0
786427182,REGISTRO,Fitoterápicos,Finalização,8.0
796257126,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,31.0
796257126,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,14.0
796257126,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
796257126,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,14.0
804078118,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,461.0
814838184,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,197.0
814838184,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,1225.0
814838184,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,0.0
814873182,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,197.0
814873182,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,1225.0
814873182,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,0.0
814895183,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,202.0
814895183,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,1220.0
814895183,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,0.0
815618182,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,197.0
815618182,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,1225.0
815618182,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,0.0
818697149,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,347.0
818697149,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise em Andamento,91.0
818697149,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,70.0
821703103,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,142.0
821703103,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,14.0
821703103,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
821703103,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,7.0
822808186,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Fila de Análise,105.0
822808186,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise em Andamento,30.0
822808186,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Exigência,15.0
822808186,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise de Cumprimento de Exigência,5.0
822808186,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Finalização,0.0
823825111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,1070.0
823861118,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,273.0
828120233,REGISTRO,Clones,Fila de Análise,1.0
828120233,REGISTRO,Clones,Análise em Andamento,7.0
828120233,REGISTRO,Clones,Exigência,0.0
828120233,REGISTRO,Clones,Análise de Cumprimento de Exigência,70.0
828120233,REGISTRO,Clones,Finalização,5.0
828123238,REGISTRO,Clones,Fila de Análise,6.0
828123238,REGISTRO,Clones,Análise em Andamento,25.0
828123238,REGISTRO,Clones,Exigência,3.0
828123238,REGISTRO,Clones,Análise de Cumprimento de Exigência,29.0
828123238,REGISTRO,Clones,Finalização,6.0
828126232,REGISTRO,Clones,Fila de Análise,13.0
828126232,REGISTRO,Clones,Análise em Andamento,23.0
828126232,REGISTRO,Clones,Finalização,5.0
828741134,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,1814.0
830047170,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Fila de Análise,401.0
830047170,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Análise em Andamento,4.0
830047170,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Finalização,0.0
831343181,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,99.0
831406183,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,140.0
836146131,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,1814.0
843541103,RENOVAÇÃO,Específicos,Fila de Análise,268.0
843541103,RENOVAÇÃO,Específicos,Outras Etapas,58.0
844338186,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,262.0
849543152,EQUIVALÊNCIA TERAPÊUTICA,Estudos de Equivalência Terapêutica,Fila de Análise,863.0
849895134,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,128.0
849895134,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,7.0
849895134,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
849895134,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,4.0
849921137,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,128.0
849921137,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,7.0
849921137,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
849921137,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,4.0
859875184,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,88.0
860720126,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,325.0
865039130,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,131.0
865039130,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,342.0
874891118,REGISTRO,Genéricos e Similares,Fila de Análise,1187.0
874891118,REGISTRO,Genéricos e Similares,Análise em Andamento,20.0
874891118,REGISTRO,Genéricos e Similares,Exigência,30.0
874891118,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,2.0
874891118,REGISTRO,Genéricos e Similares,Análise em Andamento,24.0
874891118,REGISTRO,Genéricos e Similares,Finalização,15.0
874891118,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,0.0
874891118,REGISTRO,Genéricos e Similares,Finalização,6.0
886224139,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,166.0
886234136,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,166.0
886239137,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,166.0
886246130,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,166.0
886758115,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,248.0
889323233,REGISTRO,Clones,Fila de Análise,21.0
889323233,REGISTRO,Clones,Análise em Andamento,7.0
889323233,REGISTRO,Clones,Finalização,5.0
894736238,REGISTRO,Clones,Fila de Análise,25.0
894736238,REGISTRO,Clones,Análise em Andamento,2.0
894736238,REGISTRO,Clones,Finalização,5.0
894919091,REGISTRO,Genéricos e Similares,Fila de Análise,512.0
894919091,REGISTRO,Genéricos e Similares,Análise em Andamento,44.0
894919091,REGISTRO,Genéricos e Similares,Exigência,89.0
894919091,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,3.0
894919091,REGISTRO,Genéricos e Similares,Análise em Andamento,126.0
894919091,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,7.0
894919091,REGISTRO,Genéricos e Similares,Análise em Andamento,3.0
894919091,REGISTRO,Genéricos e Similares,Exigência,98.0
894919091,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,1.0
894919091,REGISTRO,Genéricos e Similares,Análise em Andamento,48.0
894919091,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,3.0
894919091,REGISTRO,Genéricos e Similares,Finalização,60.0
894952092,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,169.0
